siren,year,company,totalassets,marketable_sec,cash,totaldebt,inventory,creditors,tradedebts,taxes,otherdebts,netincome,netsales
394676548,2014,SOCIETE D'EXERCICE LIBERAL A RESPONSABILITE LIMITEE DE PHARMACIENS PHARMACIE DE LACANAU,1425.0,0.0,165.0,273.0,240.0,122.0,51.0,108.0,0.0,81.0,2331.0
394676548,2015,SOCIETE D'EXERCICE LIBERAL A RESPONSABILITE LIMITEE DE PHARMACIENS PHARMACIE DE LACANAU,1450.0,0.0,182.0,214.0,233.0,116.0,46.0,97.0,0.0,85.0,2182.0
394676548,2017,SOCIETE D'EXERCICE LIBERAL A RESPONSABILITE LIMITEE DE PHARMACIENS PHARMACIE DE LACANAU,1483.0,20.0,227.0,199.0,256.0,145.0,60.0,54.0,0.0,60.0,2109.0
394702559,2014,GARAGE DUCASSE,1055.0,282.0,272.0,156.0,50.0,54.0,66.0,38.0,0.0,121.0,967.0
394705644,2014,ACANTHE,676.0,0.0,5.0,439.0,374.0,161.0,0.0,130.0,0.0,21.0,849.0
394705644,2015,ACANTHE,751.0,-20.0,5.0,529.0,367.0,234.0,0.0,173.0,0.0,-14.0,972.0
394705644,2017,ACANTHE,657.0,0.0,14.0,421.0,287.0,156.0,0.0,126.0,0.0,13.0,958.0
394715437,2016,NARDONNE CONSTRUCTION,434.0,0.0,25.0,388.0,2.0,39.0,382.0,29.0,294.0,7.0,596.0
394715437,2018,NARDONNE CONSTRUCTION,416.0,0.0,23.0,343.0,6.0,24.0,341.0,36.0,0.0,8.0,508.0
394733836,2014,PATRICK DUMAS PARTICIPATIONS PDP,2244.0,1301.0,27.0,79.0,0.0,2.0,0.0,27.0,0.0,81.0,251.0
394733836,2015,PATRICK DUMAS PARTICIPATIONS PDP,2322.0,1941.0,34.0,87.0,0.0,1.0,0.0,32.0,0.0,71.0,224.0
394756092,2014,ETABLISSEMENTS BIASINI,181.0,10.0,0.0,156.0,16.0,18.0,80.0,68.0,5.0,-76.0,423.0
394756092,2015,ETABLISSEMENTS BIASINI,160.0,0.0,0.0,127.0,35.0,19.0,73.0,40.0,5.0,7.0,616.0
394756092,2016,ETABLISSEMENTS BIASINI,365.0,0.0,69.0,213.0,2.0,60.0,252.0,78.0,0.0,118.0,1279.0
394756092,2018,ETABLISSEMENTS BIASINI,276.0,0.0,0.0,196.0,62.0,49.0,101.0,75.0,21.0,47.0,969.0
394762678,2014,SAINT ANDRE DISTRIBUTION,6166.0,0.0,586.0,2370.0,879.0,830.0,93.0,745.0,144.0,537.0,28777.0
394762678,2015,SAINT ANDRE DISTRIBUTION,6684.0,0.0,470.0,2407.0,1022.0,875.0,66.0,823.0,39.0,781.0,28300.0
394762678,2016,SAINT ANDRE DISTRIBUTION,7212.0,0.0,613.0,2812.0,1226.0,1135.0,88.0,843.0,48.0,736.0,29453.0
394762678,2017,SAINT ANDRE DISTRIBUTION,7758.0,0.0,1301.0,3079.0,1237.0,1326.0,115.0,975.0,53.0,785.0,30833.0
394762678,2018,SAINT ANDRE DISTRIBUTION,7062.0,0.0,705.0,2215.0,1268.0,689.0,102.0,894.0,63.0,795.0,33323.0
394774020,2014,PROTIFRANCE,1285.0,0.0,174.0,533.0,186.0,360.0,453.0,96.0,75.0,-152.0,2158.0
394774020,2015,PROTIFRANCE,1188.0,0.0,278.0,454.0,105.0,334.0,355.0,118.0,0.0,-8.0,2984.0
394774020,2016,PROTIFRANCE,1153.0,0.0,218.0,445.0,170.0,358.0,244.0,85.0,0.0,-26.0,2943.0
394774020,2017,PROTIFRANCE,1107.0,0.0,300.0,443.0,125.0,326.0,300.0,104.0,0.0,72.0,2861.0
394774301,2014,LA FONCIERE D ARGUIN,109.0,0.0,17.0,1.0,91.0,1.0,0.0,0.0,0.0,-5.0,0.0
394774301,2015,LA FONCIERE D ARGUIN,103.0,0.0,11.0,1.0,91.0,1.0,0.0,0.0,0.0,-6.0,0.0
394774301,2016,LA FONCIERE D ARGUIN,98.0,0.0,7.0,1.0,91.0,1.0,0.0,0.0,0.0,-5.0,0.0
394774301,2017,LA FONCIERE D ARGUIN,94.0,0.0,2.0,1.0,91.0,1.0,0.0,0.0,0.0,-4.0,0.0
394790430,2014,P N Y TECHNOLOGIES EUROPE,38695.0,2000.0,7350.0,20463.0,9152.0,8952.0,18912.0,2839.0,8561.0,2679.0,100091.0
394790430,2015,P N Y TECHNOLOGIES EUROPE,39488.0,2154.0,7989.0,20113.0,9855.0,10761.0,17780.0,2225.0,7042.0,2711.0,103999.0
394790430,2016,P N Y TECHNOLOGIES EUROPE,43807.0,2274.0,13345.0,24446.0,11171.0,11797.0,13880.0,2339.0,10253.0,2391.0,109014.0
394790430,2017,P N Y TECHNOLOGIES EUROPE,43866.0,1750.0,8901.0,25704.0,12365.0,15678.0,16371.0,2161.0,7746.0,1917.0,132128.0
394794895,2014,PARFUMERIE ESTHETIQUE NUANCES,110.0,0.0,15.0,47.0,30.0,2.0,1.0,2.0,0.0,2.0,117.0
394846935,2014,HEMISPHERE CONSULTING,914.0,40.0,228.0,395.0,0.0,123.0,169.0,134.0,21.0,59.0,1105.0
394846935,2015,HEMISPHERE CONSULTING,1165.0,0.0,192.0,580.0,0.0,168.0,210.0,81.0,22.0,76.0,1042.0
394877021,2014,BALINEAU,15573.0,149.0,2749.0,11120.0,16.0,5710.0,8781.0,1597.0,1527.0,547.0,17493.0
394877021,2015,BALINEAU,14687.0,0.0,1122.0,10475.0,16.0,5767.0,9395.0,2268.0,176.0,610.0,18633.0
394877021,2016,BALINEAU,10228.0,0.0,217.0,5012.0,16.0,3384.0,6032.0,1594.0,34.0,805.0,14123.0
394877021,2017,BALINEAU,12617.0,0.0,557.0,8499.0,16.0,3739.0,7356.0,4677.0,0.0,643.0,11500.0
394879308,2014,IMMERSION,6466.0,0.0,281.0,4784.0,1242.0,2017.0,3072.0,1327.0,37.0,319.0,8559.0
394879308,2015,IMMERSION,5893.0,0.0,365.0,3998.0,852.0,1391.0,2537.0,1829.0,10.0,421.0,9074.0
394879308,2016,IMMERSION,6178.0,1004.0,528.0,4256.0,947.0,1612.0,2146.0,1312.0,8.0,-2303.0,5788.0
394879308,2017,IMMERSION,6484.0,0.0,351.0,4099.0,1049.0,1951.0,2558.0,1023.0,3.0,248.0,8023.0
394879308,2018,IMMERSION,5972.0,0.0,396.0,3586.0,999.0,1498.0,1901.0,1134.0,2.0,306.0,8061.0
394943021,2017,AVI,810.0,0.0,0.0,466.0,392.0,23.0,34.0,22.0,0.0,6.0,406.0
394966071,2014,ALPHAND DISTRIBUTION BOISSONS,1332.0,1.0,79.0,573.0,195.0,371.0,456.0,78.0,61.0,89.0,2728.0
394966071,2015,ALPHAND DISTRIBUTION BOISSONS,1482.0,1.0,104.0,576.0,232.0,395.0,492.0,71.0,53.0,111.0,2670.0
394966071,2016,ALPHAND DISTRIBUTION BOISSONS,1688.0,1.0,189.0,691.0,250.0,521.0,567.0,92.0,42.0,125.0,2780.0
394966071,2017,ALPHAND DISTRIBUTION BOISSONS,1552.0,1.0,135.0,501.0,180.0,316.0,534.0,89.0,40.0,84.0,2542.0
394966071,2018,ALPHAND DISTRIBUTION BOISSONS,1677.0,1.0,132.0,572.0,190.0,381.0,675.0,73.0,64.0,84.0,2719.0
394982870,2014,QUINTETTE SARL,99.0,0.0,21.0,327.0,0.0,3.0,0.0,1.0,0.0,-2.0,24.0
394982870,2015,QUINTETTE SARL,100.0,0.0,31.0,332.0,0.0,1.0,2.0,1.0,0.0,-1.0,24.0
395011059,2014,PIERRE CAMPAGNOL,275.0,50.0,147.0,26.0,6.0,4.0,26.0,20.0,0.0,6.0,187.0
395011059,2015,PIERRE CAMPAGNOL,247.0,100.0,36.0,49.0,6.0,13.0,38.0,35.0,0.0,-23.0,158.0
395026438,2014,OPTIQUE SURDITE DE LA CITADELLE,662.0,0.0,257.0,545.0,63.0,47.0,77.0,36.0,0.0,108.0,987.0
395026438,2015,OPTIQUE SURDITE DE LA CITADELLE,701.0,0.0,313.0,595.0,59.0,49.0,83.0,49.0,0.0,98.0,999.0
395026784,2014,LIBOURNE DISTRIBUTION,823.0,0.0,66.0,686.0,367.0,315.0,9.0,78.0,0.0,-23.0,1671.0
395026784,2015,LIBOURNE DISTRIBUTION,803.0,0.0,94.0,635.0,369.0,344.0,11.0,75.0,0.0,31.0,1605.0
395029218,2014,SARL D'EXPLOITATION DES VIGNOBLES DENIS LAFON,1159.0,0.0,2.0,444.0,725.0,57.0,150.0,43.0,65.0,0.0,625.0
395052962,2014,SARL CHRISTIAN PETIT,203.0,0.0,11.0,26.0,0.0,5.0,3.0,5.0,16.0,-16.0,109.0
395067978,2014,SANDRINE LASSERRE ARCHITECTURE,49.0,0.0,46.0,28.0,0.0,0.0,0.0,0.0,0.0,13.0,97.0
395077795,2014,CILIOPEE IMMOBILIER,2193.0,0.0,83.0,1203.0,1563.0,273.0,320.0,74.0,0.0,-43.0,650.0
395077795,2015,CILIOPEE IMMOBILIER,1963.0,0.0,206.0,958.0,1274.0,291.0,249.0,53.0,0.0,16.0,494.0
395111685,2014,MARTRENCHARD,1114.0,0.0,177.0,855.0,200.0,434.0,448.0,107.0,182.0,35.0,2470.0
395111685,2015,MARTRENCHARD,1122.0,0.0,233.0,860.0,86.0,441.0,479.0,120.0,181.0,6.0,2622.0
395111685,2016,MARTRENCHARD,1736.0,0.0,405.0,1404.0,181.0,627.0,733.0,183.0,331.0,67.0,2895.0
395111685,2018,MARTRENCHARD,1610.0,0.0,274.0,1350.0,213.0,619.0,774.0,120.0,336.0,-3.0,3895.0
395111776,2014,CLADIS,8398.0,155.0,1729.0,5349.0,1373.0,2131.0,105.0,623.0,4.0,446.0,25345.0
395111776,2015,CLADIS,8392.0,3.0,552.0,5035.0,1191.0,2203.0,93.0,612.0,4.0,739.0,25955.0
395111776,2016,CLADIS,7673.0,3.0,1275.0,4390.0,1316.0,1688.0,134.0,528.0,8.0,668.0,25620.0
395111776,2017,CLADIS,7589.0,3.0,1700.0,4371.0,1409.0,2193.0,172.0,546.0,9.0,649.0,25865.0
395111776,2018,CLADIS,7302.0,3.0,1369.0,3971.0,1383.0,2273.0,135.0,615.0,10.0,764.0,26619.0
395131238,2014,R.A.T. SARL,179.0,18.0,55.0,85.0,2.0,25.0,20.0,25.0,0.0,13.0,303.0
395131238,2015,R.A.T. SARL,187.0,18.0,57.0,85.0,9.0,20.0,2.0,27.0,0.0,11.0,300.0
395131238,2016,R.A.T. SARL,188.0,18.0,69.0,83.0,5.0,35.0,20.0,31.0,0.0,7.0,273.0
395145857,2015,LE MUNDIAL,106.0,0.0,5.0,53.0,2.0,11.0,0.0,12.0,0.0,-14.0,203.0
395177983,2014,SSR DU CAUX LITTORAL,1206.0,0.0,73.0,1057.0,5.0,130.0,268.0,158.0,0.0,-343.0,1746.0
395177983,2015,SSR DU CAUX LITTORAL,730.0,0.0,72.0,771.0,4.0,115.0,339.0,179.0,2.0,-160.0,1966.0
395177983,2016,SSR DU CAUX LITTORAL,974.0,0.0,127.0,887.0,7.0,393.0,372.0,227.0,266.0,116.0,2791.0
395177983,2017,SSR DU CAUX LITTORAL,708.0,0.0,130.0,885.0,10.0,277.0,231.0,254.0,318.0,-166.0,1409.0
395179559,2014,SOC FINANCIERE LABAT,1816.0,8.0,6.0,824.0,0.0,15.0,0.0,17.0,0.0,12.0,266.0
395179559,2015,SOC FINANCIERE LABAT,1915.0,0.0,87.0,880.0,0.0,5.0,0.0,19.0,0.0,43.0,266.0
395179559,2016,SOC FINANCIERE LABAT,1881.0,3.0,17.0,803.0,0.0,2.0,0.0,22.0,0.0,45.0,266.0
395179559,2017,SOC FINANCIERE LABAT,1788.0,5.0,16.0,707.0,0.0,12.0,0.0,24.0,0.0,2.0,266.0
395179658,2015,JIEFEL,162.0,96.0,3.0,10.0,0.0,4.0,0.0,0.0,0.0,-53.0,0.0
395220866,2017,ABZAC GESTION,12441.0,300.0,12.0,5618.0,0.0,664.0,514.0,91.0,353.0,211.0,2096.0
395260474,2014,SOCIETE D'EXPLOITATION CARROSSERIE CLEMENCEAU,493.0,0.0,31.0,168.0,79.0,76.0,150.0,85.0,2.0,79.0,1063.0
395260474,2015,SOCIETE D'EXPLOITATION CARROSSERIE CLEMENCEAU,606.0,0.0,96.0,225.0,69.0,96.0,150.0,99.0,3.0,56.0,1035.0
395260474,2016,SOCIETE D'EXPLOITATION CARROSSERIE CLEMENCEAU,668.0,0.0,190.0,209.0,52.0,109.0,151.0,80.0,9.0,81.0,1063.0
395260474,2017,SOCIETE D'EXPLOITATION CARROSSERIE CLEMENCEAU,740.0,0.0,173.0,238.0,49.0,121.0,213.0,87.0,2.0,56.0,1116.0
395266372,2015,SARL PERMI AUTOMATISME,307.0,0.0,0.0,370.0,117.0,37.0,113.0,145.0,83.0,25.0,395.0
395266372,2016,SARL PERMI AUTOMATISME,268.0,0.0,6.0,288.0,93.0,43.0,125.0,102.0,74.0,44.0,527.0
395284169,2014,CONTROLE TECHNIQUE ANDERNOSIEN,55.0,0.0,0.0,83.0,0.0,41.0,40.0,35.0,0.0,4.0,202.0
395315385,2016,LA BOUTIQUE DU FEU,833.0,0.0,473.0,245.0,193.0,83.0,22.0,81.0,42.0,29.0,1653.0
395315385,2017,LA BOUTIQUE DU FEU,981.0,0.0,602.0,289.0,176.0,105.0,95.0,120.0,46.0,112.0,1851.0
395319676,2014,STUDIO B 52,4148.0,994.0,1450.0,475.0,0.0,255.0,599.0,191.0,27.0,336.0,2244.0
395319676,2015,STUDIO B 52,4551.0,1933.0,1038.0,597.0,0.0,285.0,713.0,300.0,14.0,480.0,2694.0
395319676,2016,STUDIO B 52,4763.0,1881.0,1577.0,670.0,0.0,278.0,769.0,374.0,18.0,338.0,2701.0
395319676,2017,STUDIO B 52,1421.0,0.0,621.0,480.0,0.0,221.0,709.0,239.0,20.0,447.0,2502.0
395368798,2014,SO VEHICULES INDUSTRIELS AUTOMOBILES,8269.0,0.0,259.0,6711.0,4967.0,4423.0,2307.0,738.0,65.0,77.0,21755.0
395368798,2015,SO VEHICULES INDUSTRIELS AUTOMOBILES,7969.0,0.0,470.0,6322.0,3597.0,3754.0,3104.0,967.0,98.0,93.0,23543.0
395368798,2016,SO VEHICULES INDUSTRIELS AUTOMOBILES,8177.0,0.0,469.0,6370.0,4685.0,4355.0,2218.0,537.0,55.0,82.0,23661.0
395368798,2017,SO VEHICULES INDUSTRIELS AUTOMOBILES,6873.0,0.0,74.0,4865.0,3467.0,3083.0,2683.0,398.0,39.0,198.0,24036.0
395383870,2014,SOPEMI,261.0,0.0,0.0,228.0,130.0,118.0,117.0,32.0,13.0,25.0,585.0
395383870,2015,SOPEMI,289.0,0.0,36.0,276.0,121.0,128.0,126.0,38.0,11.0,4.0,633.0
395383870,2017,SOPEMI,302.0,0.0,39.0,288.0,83.0,128.0,169.0,23.0,31.0,5.0,598.0
395388739,2014,VALOREM,67784.0,101.0,269.0,33768.0,15236.0,1551.0,16078.0,5464.0,0.0,2719.0,23505.0
395388739,2015,VALOREM,63581.0,103.0,1802.0,21564.0,17152.0,1381.0,8961.0,6198.0,253.0,12353.0,27583.0
395388739,2016,VALOREM,124188.0,5016.0,16457.0,52815.0,22712.0,2149.0,17473.0,8120.0,576.0,29287.0,40755.0
395388739,2017,VALOREM,116945.0,308.0,13123.0,44085.0,27180.0,1988.0,22511.0,5574.0,0.0,1054.0,12500.0
395394380,2014,BALAND & ASSOCIES,175.0,0.0,116.0,80.0,24.0,47.0,33.0,1.0,1.0,1.0,120.0
395394380,2015,BALAND & ASSOCIES,113.0,0.0,62.0,18.0,26.0,17.0,24.0,0.0,1.0,0.0,64.0
395394380,2016,BALAND & ASSOCIES,63.0,0.0,42.0,26.0,20.0,13.0,0.0,3.0,1.0,-28.0,36.0
395401581,2014,2J IMPRESSION,4225.0,0.0,54.0,3020.0,1327.0,922.0,1173.0,779.0,1032.0,67.0,9715.0
395401581,2015,2J IMPRESSION,4556.0,0.0,161.0,3194.0,1442.0,1344.0,1384.0,733.0,881.0,251.0,9298.0
395401581,2016,2J IMPRESSION,5244.0,0.0,91.0,3633.0,1400.0,1807.0,2416.0,746.0,828.0,270.0,9690.0
395401581,2017,2J IMPRESSION,4697.0,0.0,36.0,3123.0,1186.0,1312.0,2129.0,794.0,803.0,26.0,8277.0
397380130,2015,SOCIETE DES EAUX MINERALES D'ARCACHON,7095.0,0.0,809.0,3963.0,736.0,1228.0,1552.0,722.0,53.0,522.0,8768.0
397428145,2014,VPN FRANCE,16303.0,0.0,0.0,11629.0,7557.0,2305.0,5335.0,1556.0,114.0,782.0,105456.0
397428145,2015,VPN FRANCE,19994.0,0.0,909.0,14339.0,8182.0,4625.0,5909.0,2178.0,41.0,833.0,121519.0
397428145,2016,VPN FRANCE,19720.0,0.0,489.0,13775.0,10603.0,1749.0,4836.0,2231.0,68.0,22.0,115242.0
397428145,2017,VPN FRANCE,21438.0,0.0,0.0,15221.0,9072.0,3889.0,6905.0,1951.0,151.0,171.0,120973.0
397437195,2015,PELICAN INVESTISSEMENT P.A.J.,218.0,0.0,68.0,200.0,0.0,1.0,0.0,0.0,0.0,-1.0,4.0
397437195,2016,PELICAN INVESTISSEMENT P.A.J.,234.0,0.0,15.0,217.0,0.0,0.0,0.0,0.0,0.0,-2.0,4.0
397437195,2017,PELICAN INVESTISSEMENT P.A.J.,259.0,19.0,17.0,248.0,0.0,0.0,0.0,0.0,23.0,-7.0,4.0
397442880,2014,SOGIR HARD DISCOUNT,1149.0,0.0,99.0,908.0,242.0,480.0,25.0,131.0,0.0,-54.0,7215.0
397442880,2015,SOGIR HARD DISCOUNT,1669.0,0.0,523.0,1505.0,333.0,384.0,27.0,107.0,17.0,-76.0,6285.0
397442880,2017,SOGIR HARD DISCOUNT,1486.0,0.0,38.0,1935.0,309.0,7.0,7.0,0.0,0.0,-317.0,5755.0
397442880,2018,SOGIR HARD DISCOUNT,1478.0,0.0,42.0,1677.0,311.0,242.0,187.0,173.0,1211.0,-431.0,5829.0
397444225,2014,LAURENT FRERES,531.0,8.0,192.0,293.0,59.0,115.0,92.0,74.0,1.0,-4.0,923.0
397481516,2014,F C A,275.0,0.0,82.0,60.0,27.0,20.0,38.0,38.0,0.0,-40.0,586.0
397481516,2015,F C A,294.0,50.0,61.0,85.0,71.0,6.0,1.0,43.0,0.0,-7.0,578.0
397507310,2014,ABAQUE GESTION,1125.0,0.0,1055.0,1060.0,0.0,61.0,3.0,85.0,898.0,0.0,792.0
397507310,2015,ABAQUE GESTION,1175.0,0.0,1146.0,1063.0,0.0,39.0,8.0,105.0,905.0,47.0,808.0
397507310,2016,ABAQUE GESTION,1331.0,0.0,1250.0,1215.0,0.0,38.0,9.0,111.0,1016.0,39.0,851.0
397507310,2017,ABAQUE GESTION,1409.0,0.0,1303.0,1259.0,0.0,38.0,30.0,114.0,1065.0,33.0,889.0
397511783,2014,CASH VIN SA,9701.0,0.0,170.0,4783.0,3739.0,3664.0,752.0,751.0,307.0,890.0,19014.0
397511783,2015,CASH VIN SA,11063.0,0.0,200.0,5343.0,4805.0,3473.0,1016.0,1068.0,329.0,1148.0,22240.0
397511783,2016,CASH VIN SA,12434.0,0.0,932.0,6088.0,5547.0,3801.0,931.0,974.0,471.0,1103.0,24163.0
397511783,2017,CASH VIN SA,12917.0,0.0,517.0,6078.0,5950.0,3806.0,1118.0,913.0,494.0,893.0,26233.0
397511783,2018,CASH VIN SA,13270.0,0.0,581.0,5490.0,6570.0,3916.0,1154.0,1081.0,58.0,1154.0,27524.0
397529157,2014,COMPTOIR BORDELAIS DU BOIS,1837.0,0.0,152.0,1537.0,1498.0,648.0,112.0,295.0,0.0,2.0,2310.0
397529157,2015,COMPTOIR BORDELAIS DU BOIS,1587.0,0.0,57.0,1306.0,1334.0,140.0,128.0,53.0,0.0,-20.0,1635.0
397529157,2016,COMPTOIR BORDELAIS DU BOIS,1546.0,0.0,103.0,1244.0,1303.0,158.0,73.0,65.0,0.0,22.0,1396.0
397534132,2014,HOTEL ROISSY TERMINAL IMMOBILIER SA,27107.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,744.0,598.0
397542051,2014,AQUA CONFORT LOISIRS,7821.0,0.0,699.0,3276.0,3752.0,481.0,457.0,297.0,0.0,285.0,10999.0
397542051,2015,AQUA CONFORT LOISIRS,8214.0,0.0,51.0,3109.0,3220.0,235.0,3.0,102.0,0.0,560.0,10191.0
397564469,2014,CYC 8,4053.0,0.0,385.0,3883.0,77.0,503.0,227.0,526.0,2036.0,2.0,6166.0
397564469,2015,CYC 8,3351.0,0.0,224.0,3080.0,72.0,513.0,177.0,523.0,445.0,101.0,6557.0
397564469,2016,CYC 8,4032.0,0.0,213.0,3452.0,66.0,405.0,240.0,475.0,2156.0,310.0,7008.0
397564469,2017,CYC 8,6640.0,0.0,234.0,5839.0,67.0,1028.0,344.0,435.0,3818.0,151.0,7402.0
397595273,2014,ATLANTIC ROUTE,13641.0,0.0,850.0,7639.0,68.0,3687.0,6745.0,2440.0,113.0,485.0,27459.0
397595273,2015,ATLANTIC ROUTE,12969.0,0.0,1642.0,6525.0,60.0,2856.0,5818.0,2246.0,149.0,368.0,21659.0
397595273,2016,ATLANTIC ROUTE,12599.0,0.0,1306.0,6562.0,95.0,3063.0,4561.0,1840.0,180.0,859.0,20671.0
397595273,2017,ATLANTIC ROUTE,13854.0,0.0,1247.0,8564.0,85.0,3846.0,7033.0,2650.0,390.0,1068.0,22998.0
397596248,2015,SYNERGY,2529.0,0.0,229.0,1109.0,853.0,485.0,686.0,536.0,32.0,179.0,5084.0
397596248,2016,SYNERGY,3076.0,0.0,379.0,1418.0,901.0,536.0,755.0,462.0,26.0,130.0,4759.0
397596248,2017,SYNERGY,4317.0,0.0,459.0,2530.0,1157.0,668.0,1177.0,682.0,28.0,142.0,5383.0
397596248,2018,SYNERGY,5104.0,0.0,620.0,3121.0,1884.0,931.0,941.0,643.0,18.0,112.0,6699.0
397615998,2014,COREN,7887.0,0.0,554.0,6558.0,131.0,2916.0,6510.0,2430.0,149.0,596.0,20712.0
397615998,2015,COREN,7609.0,0.0,689.0,6465.0,83.0,2569.0,5581.0,2284.0,86.0,550.0,21985.0
397615998,2016,COREN,10308.0,0.0,1533.0,9269.0,189.0,4061.0,6795.0,3126.0,1874.0,534.0,24900.0
397615998,2017,COREN,10649.0,0.0,1703.0,9313.0,85.0,4009.0,6765.0,3218.0,1706.0,657.0,26388.0
397631557,2014,BRUNO FANARA GESTION,9110.0,0.0,5242.0,1841.0,0.0,16.0,23.0,259.0,16.0,897.0,919.0
397631557,2015,BRUNO FANARA GESTION,15874.0,200.0,12655.0,1323.0,0.0,21.0,29.0,106.0,0.0,7300.0,92.0
397631557,2016,BRUNO FANARA GESTION,18734.0,5900.0,3249.0,3361.0,0.0,121.0,29.0,81.0,113.0,824.0,24.0
397631557,2017,BRUNO FANARA GESTION,18155.0,6200.0,534.0,2871.0,0.0,16.0,34.0,22.0,0.0,-89.0,56.0
397646985,2014,SO.CO.MAR. SOCIETE COMMERCIALE MARTINEZ,525.0,78.0,88.0,164.0,18.0,6.0,68.0,144.0,0.0,36.0,459.0
397651506,2014,PACADIS,17787.0,53.0,2679.0,8270.0,3910.0,3302.0,353.0,2118.0,73.0,1113.0,49653.0
397651506,2015,PACADIS,21302.0,112.0,2616.0,11574.0,3926.0,3519.0,342.0,1997.0,95.0,1431.0,47319.0
397651506,2016,PACADIS,20252.0,0.0,2185.0,10267.0,3791.0,3153.0,373.0,2114.0,98.0,1421.0,46241.0
397660606,2014,SBRC SOCIETE BRETONNE DE REALISATION ET DE CONSEIL,564.0,0.0,199.0,114.0,108.0,23.0,88.0,1.0,10.0,145.0,433.0
397660606,2015,SBRC SOCIETE BRETONNE DE REALISATION ET DE CONSEIL,507.0,0.0,95.0,63.0,99.0,20.0,174.0,5.0,8.0,153.0,428.0
397660606,2016,SBRC SOCIETE BRETONNE DE REALISATION ET DE CONSEIL,529.0,0.0,121.0,104.0,85.0,93.0,179.0,2.0,9.0,133.0,466.0
397674045,2014,ARASSUS,454.0,0.0,43.0,157.0,53.0,57.0,427.0,88.0,0.0,1.0,820.0
397675430,2014,LAURONSE TRANSPORTS ET FORET,29.0,0.0,0.0,19.0,0.0,0.0,9.0,13.0,1.0,-4.0,88.0
397710294,2014,CRITAIR,186.0,40.0,42.0,148.0,0.0,3.0,96.0,112.0,7.0,29.0,356.0
397710294,2015,CRITAIR,153.0,20.0,38.0,88.0,0.0,0.0,88.0,76.0,3.0,27.0,345.0
397710294,2016,CRITAIR,170.0,0.0,79.0,116.0,0.0,0.0,85.0,74.0,2.0,30.0,297.0
397723768,2014,TRANSHOLDING,227.0,0.0,33.0,153.0,0.0,15.0,17.0,0.0,0.0,-21.0,5.0
397723768,2015,TRANSHOLDING,230.0,0.0,48.0,175.0,0.0,17.0,17.0,0.0,0.0,-19.0,2.0
397723768,2017,TRANSHOLDING,323.0,0.0,63.0,92.0,0.0,4.0,0.0,0.0,8.0,-3.0,20.0
397731019,2014,CONTROLE TECHNIQUE BREDOIS,509.0,0.0,247.0,194.0,6.0,36.0,19.0,72.0,0.0,-4.0,718.0
397731019,2015,CONTROLE TECHNIQUE BREDOIS,520.0,0.0,245.0,220.0,5.0,49.0,28.0,76.0,0.0,-14.0,803.0
397731019,2016,CONTROLE TECHNIQUE BREDOIS,486.0,0.0,235.0,167.0,4.0,33.0,41.0,71.0,0.0,20.0,881.0
397731019,2017,CONTROLE TECHNIQUE BREDOIS,492.0,0.0,266.0,146.0,7.0,47.0,41.0,66.0,0.0,26.0,935.0
397731332,2014,BASTIDE EQUIPEMENT ELECTRIQUE,681.0,0.0,277.0,96.0,109.0,27.0,255.0,55.0,0.0,221.0,1254.0
397731332,2015,BASTIDE EQUIPEMENT ELECTRIQUE,457.0,0.0,123.0,93.0,49.0,47.0,174.0,41.0,0.0,30.0,656.0
397731332,2016,BASTIDE EQUIPEMENT ELECTRIQUE,458.0,0.0,234.0,97.0,57.0,57.0,148.0,37.0,0.0,97.0,736.0
397736638,2014,KAPLA FRANCE SARL,2692.0,0.0,505.0,1928.0,440.0,949.0,1292.0,59.0,710.0,180.0,6378.0
397736638,2015,KAPLA FRANCE SARL,2981.0,0.0,646.0,2233.0,392.0,1248.0,1366.0,50.0,689.0,115.0,7355.0
397736638,2016,KAPLA FRANCE SARL,2545.0,0.0,553.0,1815.0,702.0,1302.0,897.0,131.0,25.0,109.0,7855.0
397736638,2017,KAPLA FRANCE SARL,3623.0,0.0,1437.0,3008.0,430.0,1948.0,1420.0,120.0,463.0,1.0,8028.0
397764259,2014,MEGALITHE,172.0,0.0,39.0,112.0,0.0,0.0,1.0,13.0,21.0,6.0,121.0
397796871,2014,ALIZAIR FRANCE,1430.0,0.0,166.0,844.0,3.0,387.0,720.0,429.0,9.0,45.0,4312.0
397796871,2015,ALIZAIR FRANCE,1470.0,0.0,226.0,878.0,15.0,418.0,672.0,411.0,7.0,27.0,4316.0
397796871,2017,ALIZAIR FRANCE,1683.0,0.0,101.0,1454.0,9.0,780.0,803.0,543.0,10.0,-339.0,6553.0
397815671,2014,ATELIER D ARCHITECTURE KING KONG FIVE,717.0,1.0,2.0,570.0,37.0,122.0,509.0,241.0,39.0,48.0,1669.0
397815671,2015,ATELIER D ARCHITECTURE KING KONG FIVE,892.0,1.0,45.0,772.0,18.0,175.0,666.0,279.0,177.0,4.0,1440.0
397815671,2016,ATELIER D ARCHITECTURE KING KONG FIVE,863.0,1.0,87.0,640.0,115.0,94.0,547.0,226.0,206.0,102.0,1464.0
397815671,2017,ATELIER D ARCHITECTURE KING KONG FIVE,967.0,1.0,40.0,731.0,0.0,131.0,763.0,252.0,235.0,74.0,1771.0
